# Samsung SM-S928B (e3q) ZZHL vendor-DLKM KMI CRC compatibility baseline
# Firmware: S928BXXU6ZZHL; stock kernel: 6.1.162-android14-11-34343818-abS928BXXU6ZZHL
# Extracted from supplied vendor_dlkm.new.dat (SHA-256 65840e49d5980d21dcb0db4732e1acc10116fd2169e98e79927c7f5ded19f7b2).
# All 2469 retained DZH2 strict symbols have identical ZZHL CRCs; seven
# DZH2-only imports are absent. ZZHL has 1642 additional
# vendor-internal imports outside this kernel-facing strict set.
# ZZHL vendor_boot validation: 411 modules, 2139 strict baseline-overlap symbols.
# Scope: all retained kernel-facing ZZHL vendor-DLKM imports in the proven strict set.
# Device audit: 0 internal CRC conflicts across 351 vendor_dlkm modules.
# 1675 exact CRCs; 794 known Samsung/GKI CRC differences require the audited strict repair.
# symbol	device_crc	validated_build_crc	modules
strcmp	0xe2d5255a	0xe2d5255a	abc_hub;adsp_factory_module;adsp_loader_dlkm;bcl_soc;camera;cdsp_loader;cfg80211;cnss2;cnss_utils;coresight;coresight_csr;coresight_cti;coresight_funnel;coresight_stm;coresight_tmc;cpufreq_limit;delayed_sack;dwc3_msm;f_fs_ipc_log;frpc_adsprpc;gh_panic_notifier;glink_probe;health_monitor;ipam;leds_qti_flash;llcc_perfmon;lpass_cdc_dlkm;lpass_cdc_rx_macro_dlkm;lpass_cdc_wsa2_macro_dlkm;lpass_cdc_wsa_macro_dlkm;lt9611uxc;mac80211;machine_dlkm;mhi;mhi_dev_satellite;msm_drm;msm_eva;msm_kgsl;msm_memshare;msm_mmrm;msm_sysstats;msm_video;nfc_nxp_sec;pci_msm_drv;pdic_max77705;pdr_interface;phy_msm_snps_eusb2;q6_notifier_dlkm;qca_cld3_kiwi_v2;qcom_glink;qcom_iommu_debug;qcom_lpm;qcom_q6v5_pas;qcom_smd;qcom_spmi_wled;qcom_stats;qcom_sysmon;qpnp_lcdb_regulator;qseecom_dlkm;qti_qmi_cdev;qti_qmi_sensor_v2;qti_qmi_ss_cdev;reboot_mode;rproc_qcom_common;sb_core;sec_ap_pmic;sec_battery;sec_common_fn;sec_vibrator_inputff_module;smp2p;snd_soc_cirrus_amp;snd_soc_cs35l43_i2c;snd_soc_cs35l45_i2c;snd_soc_wm_adsp;spcom;stm_core;swr_dlkm;swr_dmic_dlkm;usb_f_cdev;usb_f_qdss;usb_f_ss_mon_gadget;usb_notify_layer;wcd939x_dlkm;wcd9xxx_dlkm;wcd_core_dlkm
strcpy	0xe914e41e	0xe914e41e	bam_dma;camera;cfg80211;cpucp_log;frpc_adsprpc;hwmon;i2c_msm_geni;i3c_master_msm_geni;ipam;mac80211;msm_drm;msm_geni_serial;msm_kgsl;rmnet_core;rproc_qcom_common;slim_qcom_ngd_ctrl;smcinvoke_dlkm;spi_msm_geni
strcspn	0x1ac5d3cb	0x1ac5d3cb	qcom_q6v5_pas
strim	0x77bc13a0	0x77bc13a0	cnss2;msm_drm;qca_cld3_kiwi_v2;qcom_stats;usb_notify_layer
strlcat	0xf9c0b663	0xf9c0b663	adsp_factory_module;camera;cdsprm;drm_display_helper;f_fs_ipc_log;msm_drm;msm_video;pdic_max77705;qca_cld3_kiwi_v2;qcrypto_msm_dlkm;sec_abc_detect_conn;sec_common_fn;sec_qc_user_reset;stm_ts_spi;swr_dmic_dlkm;synaptics_ts_spi;usb_f_gsi;usb_notify_layer;wcd9xxx_dlkm;wez02
strlcpy	0x5792f848	0x5792f848	adsp_loader_dlkm;kperfmon;msm_drm;msm_eva;msm_kgsl;pdic_max77705;pdic_max77775;qseecom_dlkm;sec_qc_user_reset
strlen	0x98cf60b3	0x98cf60b3	abc_hub;adsp_factory_module;adsp_loader_dlkm;bam_dma;camera;cfg80211;cl_dsp;cl_dsp_debugfs;cnss2;cnss_utils;coresight_tmc;cpucp_log;cs_dsp;drm_display_helper;dropdump;frpc_adsprpc;hall_ic;hwmon;i2c_msm_geni;i3c_master_msm_geni;input_booster_lkm;input_cs40l26_i2c;ipam;ipclite_test;kperfmon;llcc_perfmon;lpass_cdc_dlkm;lpass_cdc_rx_macro_dlkm;lpass_cdc_tx_macro_dlkm;lpass_cdc_va_macro_dlkm;lpass_cdc_wsa2_macro_dlkm;lpass_cdc_wsa_macro_dlkm;mac80211;machine_dlkm;msm_drm;msm_eva;msm_geni_serial;msm_kgsl;msm_performance;msm_video;nu1668_charger;pdic_max77705;pdic_max77775;pdr_interface;q6_notifier_dlkm;qca_cld3_kiwi_v2;qcom_glink;qcom_pil_info;qcom_pm8008_regulator;qmi_helpers;qseecom_dlkm;rmnet_core;rmnet_wlan;rproc_qcom_common;sec_abc_detect_conn;sec_battery;sec_common_fn;sec_qc_user_reset;sec_reloc_gpio;sec_thermistor;slim_qcom_ngd_ctrl;smcinvoke_dlkm;smp2p;snd_soc_cirrus_amp;snd_soc_wm_adsp;spi_msm_geni;ssg;stm_ts_spi;swr_dmic_dlkm;synaptics_ts_spi;synx_driver;thermal_config;usb_f_ccid;usb_f_cdev;usb_f_conn_gadget;usb_f_gsi;usb_f_qdss;usb_f_ss_mon_gadget;usb_notify_layer;wez02;wsa883x_dlkm;wsa884x_dlkm
strncasecmp	0x96b29254	0x96b29254	msm_drm;pdic_max77705;pdic_max77775;qca_cld3_kiwi_v2;qti_qmi_cdev;qti_qmi_sensor_v2;qti_qmi_ss_cdev;usb_f_gsi
strncat	0x2e2b40d2	0x2e2b40d2	cnss2;usb_f_ss_mon_gadget;usb_notify_layer
strnchr	0x4841bdee	0x4841bdee	camera;msm_drm;msm_performance;qca_cld3_kiwi_v2;qcom_iommu_debug;usb_f_cdev
strncmp	0x5a921311	0x5a921311	camera;cl_dsp;cs_dsp;delayed_sack;dropdump;hall_ic;input_cs40l26_i2c;kperfmon;machine_dlkm;msm_drm;msm_geni_serial;nu1668_charger;pdic_max77705;pdic_max77775;pm8941_pwrkey;qca_cld3_kiwi_v2;qcom_pil_info;qcom_q6v5_pas;reboot_mode;rmnet_aps;rmnet_offload;rmnet_perf_tether;rmnet_shs;sec_abc_detect_conn;sec_battery;sec_common_fn;sec_qc_user_reset;sec_reloc_gpio;synaptics_ts_spi;usb_notify_layer
strncpy	0x9166fada	0x9166fada	blk_sec_stats;camera;mac80211;msm_drm;sec_battery;sec_common_fn;usb_notify_layer
strnlen	0xa916b694	0xa916b694	abc_hub;camera;cfg80211;cl_dsp;cl_dsp_debugfs;cnss2;cs_dsp;drm_display_helper;dwc3_msm;f_fs_ipc_log;frpc_adsprpc;glink_pkt;gpr_dlkm;health_monitor;input_cs40l26_i2c;ipam;kperfmon;lt9611uxc;mac80211;machine_dlkm;max77705_charger;max77705_fuelgauge;max77775_charger;max77775_fuelgauge;msm_drm;msm_eva;msm_kgsl;msm_mmrm;msm_sysstats;nu1668_charger;pca9481_charger;pdic_max77705;pdic_max77775;pdr_interface;qca_cld3_kiwi_v2;qcom_cpuss_sleep_stats;qcom_glink;qcom_iommu_debug;qcom_q6v5_pas;qcom_stats;qcom_sysmon;qcrypto_msm_dlkm;qseecom_dlkm;qti_qmi_cdev;qti_qmi_sensor_v2;qti_qmi_ss_cdev;qti_userspace_cdev;rmnet_shs;rmnet_wlan;sec_abc_detect_conn;sec_battery;sec_common_fn;sec_pon_alarm;sec_qc_hw_param;sec_qc_user_reset;sec_reloc_gpio;smcinvoke_dlkm;snd_soc_wm_adsp;spcom;stm_ts_spi;swr_ctrl_dlkm;swr_dlkm;synaptics_ts_spi;sync_fence;usb_f_ss_mon_gadget;usb_notify_layer;wcd938x_slave_dlkm;wcd939x_slave_dlkm;wez02;wsa883x_dlkm;wsa884x_dlkm
strnstr	0xc310b981	0xc310b981	camera;cnss2;ipam;lpass_cdc_rx_macro_dlkm;lpass_cdc_tx_macro_dlkm;lpass_cdc_va_macro_dlkm;lpass_cdc_wsa2_macro_dlkm;lpass_cdc_wsa_macro_dlkm;machine_dlkm;msm_drm;msm_eva;msm_geni_serial;msm_performance;qca_cld3_kiwi_v2;qcom_pm8008_regulator;swr_dmic_dlkm;wcd938x_dlkm;wcd939x_dlkm
strpbrk	0x9a1dfd65	0x9a1dfd65	hwmon;lpass_cdc_tx_macro_dlkm;lpass_cdc_va_macro_dlkm;machine_dlkm;msm_drm;msm_performance;wcd938x_dlkm;wcd939x_dlkm
strrchr	0x9f984513	0x9f984513	memlat;stm_core;usb_f_cdev
strreplace	0x7410aba2	0x7410aba2	msm_drm
strscpy	0xdd64e639	0xdd64e639	at803x;camera;cdsprm;cfg80211;cl_dsp;cnss2;dmesg_dumper;dwc3_msm;f_fs_ipc_log;glink_pkt;gpr_dlkm;health_monitor;i2c_msm_geni;input_cs40l26_i2c;ipam;ipclite_test;lt9611uxc;mac80211;msm_kgsl;msm_sysstats;msm_video;pdr_interface;phy_qcom_ufs_qmp_v4;qca_cld3_kiwi_v2;qcom_cpuss_sleep_stats;qcom_glink;qcom_iommu_debug;qcom_sysmon;qti_qmi_cdev;qti_qmi_sensor_v2;qti_qmi_ss_cdev;qti_userspace_cdev;spcom;sync_fence;usb_notify_layer
strscpy_pad	0xfbb8a761	0xfbb8a761	qcom_glink;qcom_smd
strsep	0x85df9b6c	0x85df9b6c	c1dcvs_scmi_v2;camera;cnss2;cnss_utils;flicker_sensor;gsim;hdm;input_booster_lkm;input_cs40l26_i2c;ipam;ipclite_test;llcc_perfmon;lpass_cdc_tx_macro_dlkm;lpass_cdc_va_macro_dlkm;msm_drm;msm_geni_serial;msm_performance;nb7vpq904m;pdic_max77705;pdic_max77775;phy_msm_snps_eusb2;qca_cld3_kiwi_v2;stm_core;swr_ctrl_dlkm;usb_notify_layer;wcd938x_dlkm;wcd938x_slave_dlkm;wcd939x_dlkm;wcd939x_slave_dlkm;wsa883x_dlkm;wsa884x_dlkm
strstr	0x1e6d26a8	0x1e6d26a8	camera;machine_dlkm;msm_drm;qcom_q6v5;qcom_q6v5_pas;sec_qc_hw_param
sync_file_create	0x0f1d3f85	0x0f1d3f85	camera;msm_drm;msm_hw_fence;msm_kgsl;msm_video;sync_fence;synx_driver
sync_file_get_fence	0x4dca08ee	0x4dca08ee	camera;msm_drm;msm_hw_fence;msm_kgsl;sync_fence;synx_driver
synchronize_irq	0xe523ad75	0xe523ad75	bwmon;mfd_max77775;sps_drv
synchronize_net	0x609f1c7e	0x609f1c7e	cfg80211;ipam;mac80211;qca_cld3_kiwi_v2
synchronize_rcu	0x6091797f	0x6091797f	cfg80211;input_booster_lkm;mac80211;qmi_helpers;rmnet_aps;rmnet_core;rmnet_ctl;rmnet_offload;rmnet_perf;rmnet_perf_tether;rmnet_wlan
synchronize_srcu	0x5ee82342	0x5ee82342	stm_core
sys_tz	0xfe5d4bb2	0xfe5d4bb2	kperfmon;msm_drm;nfc_nxp_sec;qca_cld3_kiwi_v2;rmnet_core;sec_battery;usb_notify_layer;uwb
syscon_node_to_regmap	0x9448b538	0x9448b538	qcom_smd;smp2p
sysctl_vals	0xc8827b75	0xc8827b75	hung_task_enh
sysfs_add_file_to_group	0x20aa5048	0x20aa5048	coresight
sysfs_add_link_to_group	0x104f5da6	0x104f5da6	coresight
sysfs_create_bin_file	0x3133d901	0x3133d901	msm_kgsl;qfprom_sys
sysfs_create_file_ns	0x8a1b623e	0x8a1b623e	bhs_irq_controller;camera;cnss2;gh_ctrl;gh_panic_notifier;hall_ic;ipclite;ipclite_test;leds_qpnp_vibrator_ldo;leds_qti_flash;machine_dlkm;msm_kgsl;qca_cld3_kiwi_v2;qcom_cpufreq_hw_debug;qcom_spmi_wled;rproc_qcom_common;sec_qc_user_reset;slim_qcom_ngd_ctrl;spi_msm_geni;wcd939x_dlkm
sysfs_create_files	0x7d1e3526	0x7d1e3526	blk_sec_stats;blk_sec_wb;leds_qti_tri_led;msm_kgsl
sysfs_create_group	0xf43d4bfe	0xf43d4bfe	adsp_loader_dlkm;cdsp_loader;cnss2;core_hang_detect;coresight;cpufreq_limit;flicker_sensor;frpc_adsprpc;gh_ctrl;input_booster_lkm;llcc_perfmon;lt9611uxc;mhi;mhi_dev_uci;msm_drm;msm_eva;msm_kgsl;msm_mmrm;msm_performance;msm_video;pci_msm_drv;pdic_max77705;pdic_max77775;pdic_notifier_module;qcom_lpm;sdhci_msm_sec;sec_ap_pmic;sec_audio_sysfs;sec_common_fn;sec_qc_hw_param;sec_thermistor;sec_vibrator_inputff_module;snd_soc_cirrus_amp;stm_ts_spi;synaptics_ts_spi;usb_notify_layer;vibrator_vib_info
sysfs_create_groups	0x414679d7	0x414679d7	dropdump
sysfs_create_link	0x56591d01	0x56591d01	cfg80211;cnss2;coresight;msm_drm;msm_kgsl;s2dos05_regulator;sec_common_fn;sensors_core;sg;stm_ts_spi;synaptics_ts_spi
sysfs_emit	0xe783e261	0xe783e261	coresight;coresight_cti;gh_panic_notifier;hwmon;mhi;pci_msm_drv;qcom_glink;qcom_q6v5_pas;sdhci_msm_sec
sysfs_emit_at	0x99f2d00a	0x99f2d00a	mhi;pci_msm_drv
sysfs_notify	0xc7278022	0xc7278022	hwmon;input_cs40l26_i2c;machine_dlkm;msm_drm;msm_kgsl;msm_performance;sec_common_fn;stm_ts_spi;synaptics_ts_spi
sysfs_remove_bin_file	0x9bd9a16d	0x9bd9a16d	msm_kgsl;qfprom_sys
sysfs_remove_file_from_group	0x1175e582	0x1175e582	coresight
sysfs_remove_file_ns	0xfb705284	0xfb705284	bhs_irq_controller;camera;cnss2;gh_ctrl;ipclite_test;leds_qpnp_vibrator_ldo;leds_qti_flash;qca_cld3_kiwi_v2;qcom_cpufreq_hw_debug;rproc_qcom_common;sec_qc_user_reset;slim_qcom_ngd_ctrl;spi_msm_geni
sysfs_remove_files	0x39b0f22d	0x39b0f22d	blk_sec_stats;blk_sec_wb;leds_qti_tri_led;msm_kgsl
sysfs_remove_group	0xf1d806db	0xf1d806db	adsp_loader_dlkm;cdsp_loader;cnss2;core_hang_detect;coresight;cpufreq_limit;flicker_sensor;gh_ctrl;llcc_perfmon;lt9611uxc;mhi;mhi_dev_uci;msm_drm;msm_eva;msm_kgsl;msm_mmrm;msm_video;pci_msm_drv;pdic_max77705;pdic_max77775;pdic_notifier_module;sec_audio_sysfs;sec_common_fn;sec_qc_hw_param;sec_thermistor;sec_vibrator_inputff_module;usb_notify_layer;vibrator_vib_info
sysfs_remove_groups	0xea77da66	0xea77da66	msm_kgsl
sysfs_remove_link	0xdfb076f5	0xdfb076f5	cfg80211;cnss2;coresight;sec_common_fn;sensors_core;sg;stm_ts_spi;synaptics_ts_spi;wez02
sysfs_remove_link_from_group	0xf1b0651f	0xf1b0651f	coresight
sysfs_streq	0x222e7ce2	0x222e7ce2	adsp_factory_module;dwc3_msm;fingerprint;gh_panic_notifier;llcc_perfmon;msm_drm;msm_kgsl
sysfs_update_group	0x3a2221a5	0x3a2221a5	msm_performance
sysrq_mask	0x4a17ed66	0x4a17ed66	eud
system_freezable_wq	0xd4034828	0xd4034828	lpass_cdc_tx_macro_dlkm;lpass_cdc_va_macro_dlkm;mac80211;wcd_usbss_i2c
system_highpri_wq	0xcd91b127	0xcd91b127	msm_lmh_dcvs;qcom_glink;qti_cpufreq_cdev;qti_devfreq_cdev;qti_qmi_cdev;qti_qmi_sensor_v2;qti_qmi_ss_cdev
system_long_wq	0x131db64a	0x131db64a	drm_display_helper;sec_arm64_debug
system_power_efficient_wq	0x47884890	0x47884890	cfg80211
system_state	0xf7370f56	0xf7370f56	mem_hooks;pdic_max77705;pdic_max77775;pdr_interface;qcom_sysmon;rproc_qcom_common
system_unbound_wq	0xd4c14632	0xd4c14632	cfg80211;msm_kgsl;sec_qc_user_reset;snd_soc_cirrus_amp;snd_soc_cs35l45_i2c;snd_soc_wm_adsp
system_wq	0x2d3385d3	0x2d3385d3	adsp_factory_module;adsp_loader_dlkm;bcl_soc;blk_sec_stats;cdsp_loader;cfg80211;cnss2;cnss_plat_ipc_qmi_svc;coresight;drm_display_helper;dwc3_msm;eud;fingerprint;gh_rm_booster;gpr_dlkm;hall_ic;hvc_gunyah;ipam;kperfmon;leds_qpnp_vibrator_ldo;leds_s2mpb02;lpass_cdc_dlkm;lpass_cdc_rx_macro_dlkm;lpass_cdc_va_macro_dlkm;lpass_cdc_wsa2_macro_dlkm;lpass_cdc_wsa_macro_dlkm;lvstest;mac80211;max77705_charger;max77705_fuelgauge;max77775_charger;max77775_fuelgauge;mbhc_dlkm;mfd_max77775;mhi_dev_satellite;msm_drm;msm_eva;msm_kgsl;msm_memshare;msm_performance;msm_video;nb7vpq904m;nfc_nxp_sec;pca9481_charger;pci_msm_drv;pdic_max77705;pdic_max77775;pdr_interface;phy_msm_snps_eusb2;qca_cld3_kiwi_v2;qcom_q6v5;qcom_smd;qcom_spmi_adc5_gen3;qcrypto_msm_dlkm;qseecom_dlkm;qti_amoled_ecm;radio_i2c_rtc6226_qca;rmnet_aps;rmnet_core;rmnet_perf;rmnet_shs;s2dos05_regulator;sdhci_msm_sec;sec_battery;sec_common_fn;sec_pon_alarm;sec_vibrator_inputff_module;sg;slim_qcom_ngd_ctrl;smsc75xx;snd_soc_cs35l45_i2c;snd_soc_wm_adsp;spcom;spf_core_dlkm;stm_ts_spi;stmvl53l8;swr_ctrl_dlkm;synaptics_ts_spi;usb_f_ss_mon_gadget;usb_notify_layer;usb_typec_manager;wez02;wonder
task_active_pid_ns	0xb113afdd	0x65cde53b	msm_sysstats
tasklet_init	0x2364c85a	0x2364c85a	camera;ipam;mhi;msm_gpi;qca_cld3_kiwi_v2;qcedev_mod_dlkm
tasklet_kill	0x0ea3c74e	0x0ea3c74e	bam_dma;camera;ipam;mac80211;mhi;msm_gpi;qca_cld3_kiwi_v2;qcedev_mod_dlkm
tasklet_setup	0xa07d1b3c	0xa07d1b3c	bam_dma;mac80211
tasklet_unlock_wait	0x350f6ce5	0x350f6ce5	camera;mac80211;mhi;qca_cld3_kiwi_v2
tcp_hashinfo	0xa70ed9dc	0xa70ed9dc	rmnet_perf
thermal_cdev_update	0x165674ba	0x165674ba	bcl_soc;qti_qmi_sensor_v2
thermal_cooling_device_register	0x64aaf1ec	0x22bd7d64	qti_cpufreq_cdev;qti_devfreq_cdev
thermal_cooling_device_unregister	0xec93f466	0x7f9338cf	cdsprm;cnss2;cpu_voltage_cooling;ddr_cdev;lpass_cdc_wsa2_macro_dlkm;lpass_cdc_wsa_macro_dlkm;max31760_fan;msm_drm;qti_cpufreq_cdev;qti_devfreq_cdev;qti_qmi_cdev;qti_qmi_ss_cdev;qti_userspace_cdev
thermal_of_cooling_device_register	0xaaba57f7	0x71b979b3	cdsprm;cnss2;cpu_voltage_cooling;ddr_cdev;max31760_fan;msm_drm;qti_qmi_cdev;qti_qmi_ss_cdev;qti_userspace_cdev
thermal_zone_device_update	0xaa5479ac	0x4a228452	bcl_soc;hwmon;qcom_spmi_adc5_gen3;qcom_spmi_temp_alarm;qti_qmi_sensor_v2
thermal_zone_get_temp	0xbb84d0d3	0xbb84d0d3	msm_kgsl
thermal_zone_get_zone_by_name	0xfbe82964	0xc52da648	msm_kgsl;thermal_config
tick_nohz_get_sleep_length	0x1939cb0f	0x1939cb0f	qcom_lpm
time64_to_tm	0x0fff5afc	0x0fff5afc	adsp_factory_module;camera;msm_drm;nfc_nxp_sec;synx_driver;uwb
trace_array_put	0x9b7b8816	0x681de71a	msm_kgsl
trace_event_buffer_commit	0x816bb80d	0x0b91bf07	bam_dma;camera;cfg80211;cpucp_log;frpc_adsprpc;gsim;hwmon;i2c_msm_geni;i3c_master_msm_geni;ipam;mac80211;msm_drm;msm_geni_serial;msm_kgsl;msm_video;qca_cld3_kiwi_v2;qcom_lpm;rmnet_core;rproc_qcom_common;slim_qcom_ngd_ctrl;smcinvoke_dlkm;spi_msm_geni;ubwcp
trace_event_buffer_reserve	0x77909e8e	0xaa2ba3a9	bam_dma;camera;cfg80211;cpucp_log;frpc_adsprpc;gsim;hwmon;i2c_msm_geni;i3c_master_msm_geni;ipam;mac80211;msm_drm;msm_geni_serial;msm_kgsl;msm_video;qca_cld3_kiwi_v2;qcom_lpm;rmnet_core;rproc_qcom_common;slim_qcom_ngd_ctrl;smcinvoke_dlkm;spi_msm_geni;ubwcp
trace_event_printf	0xbfb5f86f	0x710b57fc	bam_dma;camera;cfg80211;cpucp_log;frpc_adsprpc;gsim;hwmon;i2c_msm_geni;i3c_master_msm_geni;ipam;mac80211;msm_drm;msm_geni_serial;msm_kgsl;msm_video;qca_cld3_kiwi_v2;qcom_lpm;rmnet_core;rproc_qcom_common;slim_qcom_ngd_ctrl;smcinvoke_dlkm;spi_msm_geni;ubwcp
trace_event_raw_init	0xa7d84344	0xa03dfa96	bam_dma;camera;cfg80211;cpucp_log;frpc_adsprpc;gsim;hwmon;i2c_msm_geni;i3c_master_msm_geni;ipam;mac80211;msm_drm;msm_geni_serial;msm_kgsl;msm_video;qca_cld3_kiwi_v2;qcom_lpm;rmnet_core;rproc_qcom_common;slim_qcom_ngd_ctrl;smcinvoke_dlkm;spi_msm_geni;ubwcp
trace_event_reg	0x062e5727	0xe89321df	bam_dma;camera;cfg80211;cpucp_log;frpc_adsprpc;gsim;hwmon;i2c_msm_geni;i3c_master_msm_geni;ipam;mac80211;msm_drm;msm_geni_serial;msm_kgsl;msm_video;qca_cld3_kiwi_v2;qcom_lpm;rmnet_core;rproc_qcom_common;slim_qcom_ngd_ctrl;smcinvoke_dlkm;spi_msm_geni;ubwcp
trace_handle_return	0x7381287f	0x7381287f	bam_dma;camera;cfg80211;cpucp_log;frpc_adsprpc;gsim;hwmon;i2c_msm_geni;i3c_master_msm_geni;ipam;mac80211;msm_drm;msm_geni_serial;msm_kgsl;msm_video;qca_cld3_kiwi_v2;qcom_lpm;rmnet_core;rproc_qcom_common;slim_qcom_ngd_ctrl;smcinvoke_dlkm;spi_msm_geni;ubwcp
trace_print_array_seq	0xc3bc72ad	0xc3bc72ad	cfg80211;rmnet_core
trace_print_flags_seq	0x99078b39	0x99078b39	msm_kgsl
trace_print_symbols_seq	0xcc5c2df4	0xcc5c2df4	msm_kgsl;smcinvoke_dlkm
trace_raw_output_prep	0xf3c8d647	0xefcd7f59	bam_dma;camera;cfg80211;cpucp_log;frpc_adsprpc;gsim;hwmon;i2c_msm_geni;i3c_master_msm_geni;ipam;mac80211;msm_drm;msm_geni_serial;msm_kgsl;msm_video;qca_cld3_kiwi_v2;qcom_lpm;rmnet_core;rproc_qcom_common;slim_qcom_ngd_ctrl;smcinvoke_dlkm;spi_msm_geni;ubwcp
tracepoint_probe_register	0x95e102ab	0x95e102ab	bwmon;delayed_sack;dropdump;hung_task_enh;mem_hooks;memlat;msm_kgsl;msm_show_epoch;msm_show_resume_irq;qcom_lpm;qcom_q6v5_pas;qcom_stats;qti_thermal_vendor_hooks;rmnet_shs;rproc_qcom_common;sec_ap_pmic;sec_arm64_fsimd_debug;snd_usb_audio_qmi
tracepoint_probe_register_prio	0x9b70c6ff	0x9b70c6ff	msm_show_resume_irq;qcom_lpm
tracepoint_probe_unregister	0xdbeeece6	0xdbeeece6	hung_task_enh;msm_kgsl;msm_show_resume_irq;qcom_lpm;qcom_q6v5_pas;qcom_stats;qti_thermal_vendor_hooks;rmnet_shs;rproc_qcom_common;sec_ap_pmic;sec_arm64_fsimd_debug;snd_usb_audio_qmi
tracing_off	0x7944e0fc	0x7944e0fc	msm_drm
try_module_get	0xda2e6300	0x340c20ac	coresight;repeater;rmnet_core;stm_core
try_wait_for_completion	0x21ef374c	0x21ef374c	frpc_adsprpc;qcom_sysmon
tty_flip_buffer_push	0xea734050	0xea734050	eud;msm_geni_serial
tty_insert_flip_string_fixed_flag	0x53d475f7	0x53d475f7	msm_geni_serial
typec_get_drvdata	0xf97fc2d7	0xf97fc2d7	pdic_max77705;pdic_max77775
typec_register_partner	0xb6bd1071	0xb6bd1071	pdic_max77705;pdic_max77775
typec_register_port	0xc278a2d2	0xc278a2d2	pdic_max77705;pdic_max77775
typec_set_data_role	0x9c7b0769	0x9c7b0769	pdic_max77705;pdic_max77775
typec_set_pwr_opmode	0xff8dc427	0xff8dc427	pdic_max77705;pdic_max77775
typec_set_pwr_role	0x2ceb5865	0x2ceb5865	pdic_max77705;pdic_max77775
typec_unregister_partner	0xed5bd3c5	0xed5bd3c5	pdic_max77705;pdic_max77775
typec_unregister_port	0x2be254c6	0x2be254c6	pdic_max77705;pdic_max77775
uart_add_one_port	0x48137537	0x48137537	eud;msm_geni_serial
uart_get_baud_rate	0x82472299	0x82472299	msm_geni_serial
uart_insert_char	0x933e5a5b	0x933e5a5b	eud
uart_register_driver	0x2c3e5884	0x2c3e5884	eud;msm_geni_serial
uart_remove_one_port	0x587349fb	0x587349fb	eud;msm_geni_serial
uart_resume_port	0xe9bd1c87	0xe9bd1c87	msm_geni_serial
uart_suspend_port	0x541f990f	0x541f990f	msm_geni_serial
uart_try_toggle_sysrq	0x2a6b2623	0x2a6b2623	eud
uart_unregister_driver	0xabe8e925	0xabe8e925	eud;msm_geni_serial
uart_update_timeout	0xcea67f4d	0xcea67f4d	msm_geni_serial
uart_write_wakeup	0xb162bf6b	0xb162bf6b	msm_geni_serial
udp_table	0x95a67b07	0x95a67b07	rmnet_perf
uio_unregister_device	0x3d1fbc25	0x3d1fbc25	msm_sharedmem
unregister_chrdev_region	0x6091b333	0x6091b333	adsp_sleepmon;audio_pkt_dlkm;audpkt_ion_dlkm;coresight_tmc;coresight_tmc_sec;fingerprint;frpc_adsprpc;glink_pkt;health_monitor;ipam;mhi_dev_uci;msm_drm;msm_eva;msm_kgsl;nfc_nxp_sec;qca_cld3_kiwi_v2;qcedev_mod_dlkm;qcom_stats;qsee_ipc_irq_bridge;qseecom_dlkm;rdbg;sg;smcinvoke_dlkm;smmu_proxy_dlkm;spcom;sps_drv;spss_utils;sync_fence;synx_driver;ubwcp;usb_f_ccid;usb_f_cdev;usb_f_gsi
unregister_console	0xe8d04d30	0x13d8fbe7	stm_console
unregister_ftrace_export	0x81f372a2	0x81f372a2	stm_ftrace
unregister_inet6addr_notifier	0x2fe252cc	0x2fe252cc	mac80211;qca_cld3_kiwi_v2
unregister_inetaddr_notifier	0xfe029963	0xfe029963	mac80211;qca_cld3_kiwi_v2
unregister_kretprobe	0xce598ef2	0xce598ef2	dwc3_msm;f_fs_ipc_log
unregister_netdev	0x4ab68b33	0x82671dd4	ipam;qca_cld3_kiwi_v2
unregister_netdevice_many	0x9fdecc31	0x9fdecc31	mac80211;rmnet_core
unregister_netdevice_notifier	0x9d0d6206	0x9d0d6206	cfg80211;delayed_sack;mac80211;qca_cld3_kiwi_v2;rmnet_aps;rmnet_core;rmnet_offload;rmnet_perf_tether;rmnet_shs;rmnet_wlan;wonder
unregister_netdevice_queue	0xc7086c08	0xe06fdec1	cfg80211;mac80211;qca_cld3_kiwi_v2;rmnet_core
unregister_netevent_notifier	0x4fe1eddf	0x4fe1eddf	qca_cld3_kiwi_v2
unregister_oom_notifier	0xc617f82c	0xc617f82c	rmnet_shs
unregister_pernet_device	0x35887880	0xee451500	cfg80211
unregister_pm_notifier	0x7681946c	0x7681946c	adsp_sleepmon;ipam;qti_qmi_sensor_v2;sdhci_msm_sec;smp2p_sleepstate
unregister_qdisc	0x2fc8474d	0x8036d1fe	rmnet_sch
unregister_reboot_notifier	0xac1a55be	0xac1a55be	cnss2;pm8941_pwrkey;qseecom_dlkm;reboot_mode;usb_notify_layer
unregister_rpmsg_driver	0xeab85c26	0xeab85c26	adsp_sleepmon;cdsprm;frpc_adsprpc;glink_pkt;gpr_dlkm;mhi_dev_satellite;msm_eva;qcom_glink;qcom_sysmon;qrtr_smd;spcom
unregister_shrinker	0x7f691249	0x1f180152	msm_kgsl
unregister_syscore_ops	0xfa1eb910	0xfa1eb910	msm_show_resume_irq
